ds,kelurahan,yhat,yhat_lower,yhat_upper
2020-03-01,Pasar Baru,219.54773468869055,218.87418724887277,220.188376567581
2020-04-01,Pasar Baru,219.5169970527622,218.88435391421507,220.1392600675436
2020-05-01,Pasar Baru,220.45008481847748,219.82494938058642,221.15502029192785
2020-06-01,Pasar Baru,221.56174532260877,220.85873345714955,222.2459580002074
2020-07-01,Pasar Baru,221.41786570596287,220.78932324959337,222.08728717720558
2020-08-01,Pasar Baru,221.33587590542768,220.69079396783457,222.008082218078
2020-09-01,Pasar Baru,221.13741269045988,220.4232955203897,221.8058989728803
2020-10-01,Pasar Baru,221.10374717456784,220.4383663284238,221.78206465434454
2020-11-01,Pasar Baru,221.13821650633935,220.49394543397034,221.79216926628536
2020-12-01,Pasar Baru,221.65260085457953,220.99454037590473,222.307342161456
2021-01-01,Pasar Baru,222.68434276371906,222.01367070065908,223.35775316211797
2021-02-01,Pasar Baru,224.25966404812056,223.59695622369003,224.9093556593296
2021-03-01,Pasar Baru,225.13719961631915,224.47173381090965,225.84523870611113
2021-04-01,Pasar Baru,225.84582967150976,225.19364286893367,226.49000762104612
2021-05-01,Pasar Baru,226.6462548311088,225.97738890755537,227.3409313936383
2021-06-01,Pasar Baru,227.12084246725007,226.4720757229364,227.82691751167243
2021-07-01,Pasar Baru,226.64351365602104,225.98093989929717,227.28940951813772
2021-08-01,Pasar Baru,226.35048913928694,225.70693070318086,227.03516655290497
2021-09-01,Pasar Baru,225.68462064485894,225.00414763626816,226.32770151251708
2021-10-01,Pasar Baru,225.2152559048741,224.58789594997683,225.8605436260355
2021-11-01,Pasar Baru,225.04574021195944,224.41921183326258,225.74191749215572
2021-12-01,Pasar Baru,225.15178372378,224.48765594952354,225.7856196602034
2022-01-01,Pasar Baru,225.49183728460105,224.81433026023234,226.14154502751256
2022-02-01,Pasar Baru,226.06525223490888,225.40850708488674,226.72143422132132
2022-03-01,Pasar Baru,226.3985140795493,225.77333764671985,227.090436984403
2022-04-01,Pasar Baru,226.78664749825128,226.08826418513294,227.49894607981633
2022-05-01,Pasar Baru,227.0367623782941,226.37059660543616,227.69413362847263
2022-06-01,Pasar Baru,226.94345024267443,226.27518258116473,227.53342251018185
2022-07-01,Pasar Baru,226.2059078735241,225.5311212532746,226.83270191369928
2022-08-01,Pasar Baru,225.77102946153784,225.10640645812532,226.43127476053672
2022-09-01,Pasar Baru,224.70561048828432,224.0356919178358,225.39585181186513
2022-10-01,Pasar Baru,223.87082180613987,223.2136265347048,224.57311186318404
2022-11-01,Pasar Baru,223.56938074237962,222.93316551920012,224.22222879685154
2022-12-01,Pasar Baru,223.3340383850299,222.67694501806812,224.00660873929124
2023-01-01,Pasar Baru,223.83407755892216,223.16563370273343,224.47423088234387
2023-02-01,Pasar Baru,224.25958801726037,223.63984808599483,224.9525404684769
2023-03-01,Pasar Baru,224.67462929815684,224.0134948010391,225.38938518087656
2023-04-01,Pasar Baru,225.33591162324402,224.67151434228361,225.97046825100978
2023-05-01,Pasar Baru,225.60250011659247,224.97146885163355,226.3016640060631
2023-06-01,Pasar Baru,225.1515308854838,224.50628884324288,225.76897459968959
2023-07-01,Pasar Baru,224.3632500931511,223.71832836068995,225.03469111765492
2023-08-01,Pasar Baru,223.99631405677044,223.32045871800213,224.70333347547432
2023-09-01,Pasar Baru,222.88465499493395,222.23133912457592,223.5346242763131
2023-10-01,Pasar Baru,222.03149676568768,221.36944132077434,222.67216711293582
2023-11-01,Pasar Baru,221.95267398673542,221.25714890063625,222.63096449674512
2023-12-01,Pasar Baru,221.71642771637232,221.04442185679804,222.4307300799366
2024-01-01,Pasar Baru,222.33585949397323,221.64717598608001,222.9900713781047
2024-02-01,Pasar Baru,222.45415626055274,221.85332802638,223.1388253147443
2024-03-01,Pasar Baru,223.35989707159922,222.69593517023802,224.03841955877004
2024-04-01,Pasar Baru,223.22176855704765,222.57471245633715,223.94424401112408
2024-05-01,Pasar Baru,223.43491756405675,222.74080746717422,224.101475952208
2024-06-01,Pasar Baru,223.80264135086077,223.15584577205033,224.48359242511356
2024-07-01,Pasar Baru,222.93882297550903,222.28683125509193,223.6161399362455
2024-08-01,Pasar Baru,222.11289644838965,221.44589070439858,222.7570151863345
2024-09-01,Pasar Baru,221.17049650684018,220.54285459620888,221.85913186001198
2024-10-01,Pasar Baru,220.41745056847907,219.80356051715626,221.11871098040407
2024-11-01,Pasar Baru,219.7085601303607,219.04593010645647,220.33571995848476
2024-12-01,Pasar Baru,219.5035640561307,218.88439437143157,220.15573329461864
2025-01-01,Pasar Baru,219.79197202978656,219.11448972235152,220.4158829167332
2025-02-01,Pasar Baru,220.62395937870465,219.93016721474308,221.30867019317256
2025-03-01,Pasar Baru,220.9836108288864,220.32147512623098,221.68447098155946
2025-04-01,Pasar Baru,221.11886918198877,220.4946987911866,221.79733042947544
2025-05-01,Pasar Baru,221.36441850085728,220.71535066931654,222.00047675646604
2025-06-01,Pasar Baru,221.46706196457413,220.78691169229492,222.08768146367046
2025-07-01,Pasar Baru,220.6297871800294,219.9655262836456,221.3043255959111
2025-08-01,Pasar Baru,219.9648184881738,219.2724906250506,220.64398444530718
2025-09-01,Pasar Baru,218.9270058186245,218.24762092510284,219.57255399123855
2025-10-01,Pasar Baru,218.09769510271522,217.44393138387176,218.80925475606412
2025-11-01,Pasar Baru,217.55733346489745,216.87415772084756,218.24331607498377
2025-12-01,Pasar Baru,217.30449380423227,216.540516857772,218.08078042430566
2026-01-01,Pasar Baru,217.66534993074433,216.80777191424957,218.48331500568423
2026-02-01,Pasar Baru,218.25956744674565,217.25367547807159,219.3091928927724
2026-03-01,Pasar Baru,218.61161870555904,217.39320026160743,219.9191562059584
2026-04-01,Pasar Baru,219.0205546974092,217.61720189977058,220.67805652299276
2026-05-01,Pasar Baru,219.29080109985293,217.64139105791546,221.1905276211096
2026-06-01,Pasar Baru,219.12754969415968,217.10772814477542,221.56446559813713
2026-07-01,Pasar Baru,218.32232416042564,215.99308625776965,220.92380382653258
2026-08-01,Pasar Baru,217.8175064783677,215.1073172000516,220.74296844859052
2026-09-01,Pasar Baru,216.68214823258432,213.59596175740816,220.0319182543549
2026-10-01,Pasar Baru,215.77967638347437,212.20427274827415,219.39538399101212
2026-11-01,Pasar Baru,215.40829604727003,211.49732084323998,219.5191519047266
2026-12-01,Pasar Baru,215.10527052303908,210.63122478127224,219.65174441350266
2027-01-01,Pasar Baru,215.53537042448764,210.8716153352665,220.39158908602548
2027-02-01,Pasar Baru,215.8916042528312,210.593730159251,221.0806833018337
2027-03-01,Pasar Baru,216.24407309372612,210.23876529348453,222.21752854692195
2027-04-01,Pasar Baru,216.92666000194833,210.78764130690638,223.31141614306182
2027-05-01,Pasar Baru,217.21386583381323,210.67181146260035,224.05024172408505
2027-06-01,Pasar Baru,216.78420118583927,209.80113653325486,224.03069712063402
2027-07-01,Pasar Baru,216.0165377290322,208.5235472986884,223.58793120540682
2027-08-01,Pasar Baru,215.6709062726939,207.9303409128094,223.9282270361731
2027-09-01,Pasar Baru,214.4359535105761,205.85998166605978,223.04694811223558
2027-10-01,Pasar Baru,213.46347879718493,204.45785079982068,222.3435409746069
2027-11-01,Pasar Baru,213.26136231795002,203.8333788747919,222.6189231153871
2027-12-01,Pasar Baru,212.90579955687843,202.71662498569725,223.05982405993208
2028-01-01,Pasar Baru,213.4019376274131,202.69542253047675,224.10863432949785
2028-02-01,Pasar Baru,213.5202343907299,202.42627618879297,225.0232801486239
2028-03-01,Pasar Baru,214.42597519872243,202.56377047445847,226.33080426811676
2028-04-01,Pasar Baru,214.2878466809092,201.70091212686424,226.86251441034057
2028-05-01,Pasar Baru,214.50099568791788,201.77271713472027,227.9564763871323
2028-06-01,Pasar Baru,214.86871947472358,201.58570547162674,228.60081540856226
2028-07-01,Pasar Baru,214.00490109937022,200.05396527867552,228.44784175777454
2028-08-01,Pasar Baru,213.17897457225217,198.19693325887633,228.45425163436454
2028-09-01,Pasar Baru,212.23657463070148,196.95635900711392,227.63212820125844
2028-10-01,Pasar Baru,211.48352869234049,195.21226647371265,227.50344765971553
2028-11-01,Pasar Baru,210.77463825422282,193.91027277598798,227.63745270474365
2028-12-01,Pasar Baru,210.56964217999155,192.96425572396498,227.9044124080812
2029-01-01,Pasar Baru,210.85805015364875,192.18569619435908,228.75602303624166
2029-02-01,Pasar Baru,211.69003750256553,192.585426543564,230.38599283103406
2029-03-01,Pasar Baru,212.04968895274936,191.92157069067898,231.4145587450433
2029-04-01,Pasar Baru,212.18494730584965,191.60397138208603,232.43126009437674
2029-05-01,Pasar Baru,212.43049662471958,191.25626224524976,233.48004563403165
2029-06-01,Pasar Baru,212.53314008843597,190.4036975262006,234.45710704454783
2029-07-01,Pasar Baru,211.6958653038913,188.90595131430868,233.8362264467733
2029-08-01,Pasar Baru,211.0308966120349,187.38488791335323,233.74740885404935
2029-09-01,Pasar Baru,209.99308394248555,185.42694516426184,233.55122324480087
2029-10-01,Pasar Baru,209.16377322657587,184.3295679774018,233.9001591309008
2029-11-01,Pasar Baru,208.62341158875893,182.74347408257043,233.96797974565783
2029-12-01,Pasar Baru,208.37057192809277,181.49232285124995,234.63069127202772
2030-01-01,Pasar Baru,208.731428054605,181.28838681093248,235.80927691394456
2030-02-01,Pasar Baru,209.32564557060564,180.89780908660723,237.548014800523
2030-03-01,Pasar Baru,209.6776968294198,180.35166726809214,238.29459327276635
2030-04-01,Pasar Baru,210.08663282127094,179.82494313199444,239.28885904004272
2030-05-01,Pasar Baru,210.35687922371397,179.02299537128803,240.50337897302592
2030-06-01,Pasar Baru,210.19362781802332,178.09974767383565,241.2949182376519
2030-07-01,Pasar Baru,209.38840228428703,176.90051040902708,241.380798296364
2030-08-01,Pasar Baru,208.8835846022313,175.15319736297045,241.57377120184748
2030-09-01,Pasar Baru,207.74822635644574,173.2493265648302,241.2586525443779
2019-01-01,Pasar Usang,198.32464794564606,197.85461138168512,198.76950085814775
2019-02-01,Pasar Usang,199.3003535551223,198.86217159007964,199.73402427067668
2019-03-01,Pasar Usang,200.29827790968153,199.85358646588895,200.76800023188676
2019-04-01,Pasar Usang,200.72573757493024,200.29324801720418,201.18382669474045
2019-05-01,Pasar Usang,201.17758852046842,200.72097808478236,201.61628413902062
2019-06-01,Pasar Usang,201.08528152803385,200.6626453362159,201.54420487070647
2019-07-01,Pasar Usang,200.93209399597896,200.50671770783552,201.35759318982596
2019-08-01,Pasar Usang,200.23573492111612,199.79222611655976,200.66045780926174
2019-09-01,Pasar Usang,199.563816437343,199.092647752056,200.00276194314344
2019-10-01,Pasar Usang,199.9349833500117,199.50761525986627,200.40904294338574
2019-11-01,Pasar Usang,199.42349075975466,198.99849333632866,199.8668635225398
2019-12-01,Pasar Usang,199.95522077704948,199.4807965151048,200.41849670121033
2020-01-01,Pasar Usang,201.26436146073002,200.84784928311697,201.67409826162793
2020-02-01,Pasar Usang,202.443892398366,201.99246856067833,202.91038755110227
2020-03-01,Pasar Usang,203.40180591349846,202.95817925406251,203.81232152929866
2020-04-01,Pasar Usang,204.58300473320077,204.1433172688861,205.05795648255852
2020-05-01,Pasar Usang,204.53081005838064,204.06363811461364,204.95793825745895
2020-06-01,Pasar Usang,204.8352281011274,204.3683458433636,205.28702991255327
2020-07-01,Pasar Usang,204.28789588218172,203.85154186460497,204.71306512877453
2020-08-01,Pasar Usang,203.86787184781366,203.39340897758572,204.31265718241622
2020-09-01,Pasar Usang,203.22487174465238,202.78965759932555,203.68148984984805
2020-10-01,Pasar Usang,202.86187972386915,202.40667632243193,203.30520782350814
2020-11-01,Pasar Usang,203.31452323192647,202.87281948239607,203.73398292496938
2020-12-01,Pasar Usang,203.50194374231714,203.08185455878373,203.9292998742098
2021-01-01,Pasar Usang,204.13349082075476,203.676353137121,204.56299983876903
2021-02-01,Pasar Usang,205.12118283334888,204.6690072936856,205.57531101072607
2021-03-01,Pasar Usang,206.0970735927892,205.6425505327732,206.55293065670665
2021-04-01,Pasar Usang,206.91497773481558,206.45596580896634,207.37845399317973
2021-05-01,Pasar Usang,207.54735162623788,207.12225279714718,207.99191949404852
2021-06-01,Pasar Usang,208.32545054323782,207.87959186211887,208.78306300566857
2021-07-01,Pasar Usang,208.4948940656492,208.0277803628821,208.94495139809638
2021-08-01,Pasar Usang,208.38856689551065,207.9784981213385,208.8335003323113
2021-09-01,Pasar Usang,208.13941485371765,207.7059146382083,208.6076014430047
2021-10-01,Pasar Usang,207.9504898902559,207.49880954048643,208.37135572537585
2021-11-01,Pasar Usang,208.00477379827583,207.5837232410025,208.4474538152167
2021-12-01,Pasar Usang,208.19744726765362,207.75410882281372,208.63039631522298
2022-01-01,Pasar Usang,209.20393411084413,208.73621947384294,209.6571025641686
2022-02-01,Pasar Usang,210.40739644624495,209.96468879776836,210.8597732873122
2022-03-01,Pasar Usang,211.58368911099785,211.14307096504453,212.01882740428047
2022-04-01,Pasar Usang,212.41438921074467,211.9623355876584,212.8621595759541
2022-05-01,Pasar Usang,213.39866429759556,212.94002537791772,213.82483137360416
2022-06-01,Pasar Usang,213.620894684595,213.16109418483805,214.05418209139293
2022-07-01,Pasar Usang,213.5118201496062,213.08400470647322,213.975135662573
2022-08-01,Pasar Usang,213.05702393892116,212.64918438414,213.4786573503423
2022-09-01,Pasar Usang,211.9116239888478,211.4315222142868,212.3351013290647
2022-10-01,Pasar Usang,211.04058552396003,210.60529207643893,211.49956263313783
2022-11-01,Pasar Usang,209.81582985304095,209.37725762368808,210.25037856266636
2022-12-01,Pasar Usang,209.16995606530776,208.76329557696346,209.6071484459686
2023-01-01,Pasar Usang,209.16174526411183,208.72614687002715,209.57421395996695
2023-02-01,Pasar Usang,209.94555520370312,209.50339270029502,210.38898247024895
2023-03-01,Pasar Usang,210.77015443707356,210.30798020890765,211.18652081287
2023-04-01,Pasar Usang,211.2120103929343,210.7820206930712,211.64191321544078
2023-05-01,Pasar Usang,212.15923316418252,211.72346670110988,212.58900653966614
2023-06-01,Pasar Usang,212.57881039165014,212.14198702771978,213.0414600345763
2023-07-01,Pasar Usang,213.03058389566084,212.5976136015711,213.46014986981848
2023-08-01,Pasar Usang,212.95935122473264,212.50989459570795,213.42151911038732
2023-09-01,Pasar Usang,212.91255914429064,212.45503830255458,213.3803662902888
2023-10-01,Pasar Usang,213.28294674959105,212.83183505405387,213.71528706817114
2023-11-01,Pasar Usang,212.77064887505713,212.31422217716187,213.2248902781025
2023-12-01,Pasar Usang,212.7446170843417,212.29321590304357,213.19910154974716
2024-01-01,Pasar Usang,213.47740389974447,213.06632489357673,213.92593209902589
2024-02-01,Pasar Usang,214.08058096833946,213.6530417453748,214.48279430094385
2024-03-01,Pasar Usang,214.49932639677536,214.0463855142046,214.9603600561553
2024-04-01,Pasar Usang,215.10417312380358,214.64151031047166,215.55879378849303
2024-05-01,Pasar Usang,215.28741881928514,214.84709225551086,215.70053097398107
2024-06-01,Pasar Usang,215.8351252446765,215.37857054915023,216.2689351545017
2024-07-01,Pasar Usang,215.52323339603177,215.0782261472346,215.9771673017886
2024-08-01,Pasar Usang,215.24606004908117,214.84507864235542,215.70611884294973
2024-09-01,Pasar Usang,214.74591063333625,214.31085715866018,215.19665556687463
2024-10-01,Pasar Usang,214.1219797346362,213.6687864818543,214.55286973040208
2024-11-01,Pasar Usang,214.3049864021845,213.86372845772215,214.73117925583693
2024-12-01,Pasar Usang,214.23146803466065,213.7739190054193,214.65120836388994
2025-01-01,Pasar Usang,214.59337827164202,214.15047913789164,215.03517178111642
2025-02-01,Pasar Usang,215.3114334427792,214.85197842510908,215.77478535486924
2025-03-01,Pasar Usang,216.02048848831208,215.59177000167307,216.42696728611602
2025-04-01,Pasar Usang,216.54296737565394,216.091790149163,217.00840061114417
2025-05-01,Pasar Usang,216.8894458593172,216.47479307855934,217.34570332424238
2025-06-01,Pasar Usang,217.3011071942716,216.87009224012826,217.7326823708638
2025-07-01,Pasar Usang,217.11593370180026,216.67526371667975,217.54532930840278
2025-08-01,Pasar Usang,216.77693953270978,216.32971235760633,217.1745352379516
2025-09-01,Pasar Usang,216.2951204919657,215.8403580553287,216.7152311996384
2025-10-01,Pasar Usang,215.8810339166156,215.41632388867805,216.35785543900354
2025-11-01,Pasar Usang,215.70265082462032,215.09948361668944,216.29962763354948
2025-12-01,Pasar Usang,215.67016268107835,214.75363427070542,216.64435493514824
2026-01-01,Pasar Usang,216.1884506043293,214.89257732128053,217.59498248654376
2026-02-01,Pasar Usang,216.90371401979277,215.03139474060688,218.9254292882329
2026-03-01,Pasar Usang,217.63905282137435,215.21926603389628,220.24339824598755
2026-04-01,Pasar Usang,217.9805967681957,214.71857694089258,221.42935635257967
2026-05-01,Pasar Usang,218.49149493285844,214.7959586280687,222.45961876963216
2026-06-01,Pasar Usang,218.7671347034096,214.14109556580794,223.68509248269004
2026-07-01,Pasar Usang,218.70974666863088,213.29983991146165,224.49341354964875
2026-08-01,Pasar Usang,218.30835984149869,212.04283229457755,224.74843908877818
2026-09-01,Pasar Usang,217.8466497301462,211.04179116503371,225.30072794758632
2026-10-01,Pasar Usang,217.63724659305353,209.87816752456396,225.99934557020433
2026-11-01,Pasar Usang,217.09594793947522,208.31266713351147,226.45827453280427
2026-12-01,Pasar Usang,217.11148416852157,207.4211673484506,227.27545132095221
2027-01-01,Pasar Usang,217.7867303846659,207.1258461498113,228.87978827287014
2027-02-01,Pasar Usang,218.49698493597467,206.7226163700958,230.3140865985639
2027-03-01,Pasar Usang,219.25514704444734,206.49434679614123,232.27412565910666
2027-04-01,Pasar Usang,219.4171556515291,205.55127215151367,233.68573503485956
2027-05-01,Pasar Usang,220.09355840783115,204.9713548039376,235.72030256205116
2027-06-01,Pasar Usang,220.23328828652052,203.8949877534995,237.2321471202882
2027-07-01,Pasar Usang,220.30465256499753,202.67703020353642,238.30663080650945
2027-08-01,Pasar Usang,219.84033036101732,200.65470323053904,239.27579650157566
2027-09-01,Pasar Usang,219.40044874812634,199.07021178275468,240.22162083191674
2027-10-01,Pasar Usang,219.390427128476,197.7276648034664,241.62209601081213
2027-11-01,Pasar Usang,218.48503972149484,195.36120858355812,242.69448674079814
2027-12-01,Pasar Usang,218.5555889019471,194.2257248179298,244.06952585213676
2028-01-01,Pasar Usang,219.38817605422452,193.56976379923967,246.26084403096715
2028-02-01,Pasar Usang,220.09115346045738,193.1477561376217,248.4195201814874
2028-03-01,Pasar Usang,220.60326049507125,192.15313652885823,249.9100724593908
2028-04-01,Pasar Usang,221.30790755973652,191.5658225158849,252.188734918095
2028-05-01,Pasar Usang,221.49115325521697,190.31106548484993,253.61997754130883
2028-06-01,Pasar Usang,222.03885968060916,189.2168881711794,255.67113715406578
2028-07-01,Pasar Usang,221.72696783196525,187.40084648338268,256.77881780575973
2028-08-01,Pasar Usang,221.4497944850139,185.8536977589876,258.2803525794708
2028-09-01,Pasar Usang,220.94964506926956,183.79211592933277,260.3152818838213
2028-10-01,Pasar Usang,220.32571417056866,181.6536514262744,261.6186221496641
2028-11-01,Pasar Usang,220.50872083811572,180.21689895011022,263.465615701546
2028-12-01,Pasar Usang,220.43520247059394,178.8338717899764,264.9486261969667
2029-01-01,Pasar Usang,220.7971127075749,177.65266844001653,266.5738205880425
2029-02-01,Pasar Usang,221.51516787871327,176.68701334048862,269.0790870318235
2029-03-01,Pasar Usang,222.22422292424457,175.57862164909565,271.6405110738805
2029-04-01,Pasar Usang,222.7467018115871,174.33048308477413,273.79550814505546
2029-05-01,Pasar Usang,223.09318029524962,172.69608986196016,275.6558318612317
2029-06-01,Pasar Usang,223.50484163020366,170.90561106305475,277.1380799761429
2029-07-01,Pasar Usang,223.31966813773337,169.02000938602356,278.77506219295856
2029-08-01,Pasar Usang,222.98067396864323,166.70339587462345,280.10973777110723
2029-09-01,Pasar Usang,222.49885492789872,164.07431849667913,281.0954012981773
2029-10-01,Pasar Usang,222.08476835254916,161.94879050473156,281.98430515543816
2029-11-01,Pasar Usang,221.9063852605522,160.12788734564518,283.9145208241488
2029-12-01,Pasar Usang,221.87389711701306,158.78432731741898,285.2803280094399
2030-01-01,Pasar Usang,222.39218504026206,157.35750085533354,288.1348595473806
2030-02-01,Pasar Usang,223.1074484557264,155.8551803235684,291.6727116971722
2030-03-01,Pasar Usang,223.84278725730795,154.76420963231368,294.22925179057717
2030-04-01,Pasar Usang,224.1843312041281,153.17710749632528,296.0066549175551
2030-05-01,Pasar Usang,224.69522936879252,150.69088208167832,299.4031228697001
2030-06-01,Pasar Usang,224.97086913934217,149.25468471781335,302.33480088799166
2030-07-01,Pasar Usang,224.91348110456468,147.17987641358067,304.47589739387337
2030-08-01,Pasar Usang,224.51209427743032,144.54367709858946,306.28644483387177
2030-09-01,Pasar Usang,224.05038416607894,141.6880618317556,307.96063432737947
2019-01-01,Silaing Atas,213.95479961689662,213.56276050867314,214.35430105745374
2019-02-01,Silaing Atas,214.35500183803893,213.95042224012144,214.76339719146299
2019-03-01,Silaing Atas,215.26824859881023,214.86446506440976,215.67853093543815
2019-04-01,Silaing Atas,215.86388519517354,215.44323248252823,216.25797271387825
2019-05-01,Silaing Atas,216.47247561295907,216.04763033019537,216.87588570571586
2019-06-01,Silaing Atas,217.0408518074351,216.64230820365782,217.43817886557915
2019-07-01,Silaing Atas,217.7782029363186,217.38195528763762,218.20940610438242
2019-08-01,Silaing Atas,217.94556418636887,217.53159141969456,218.32908800678152
2019-09-01,Silaing Atas,218.3149895341909,217.88937369209822,218.71843721176822
2019-10-01,Silaing Atas,218.30012062746792,217.8391443113237,218.72710107829855
2019-11-01,Silaing Atas,218.35408335062246,217.95163820851766,218.78137979999713
2019-12-01,Silaing Atas,218.732933640393,218.33037064273464,219.17296486381142
2020-01-01,Silaing Atas,219.5083253779718,219.0739437840736,219.9031085190835
2020-02-01,Silaing Atas,220.40853987561613,220.01627760423224,220.82130962344652
2020-03-01,Silaing Atas,221.76105984867087,221.32688060166,222.16793171018776
2020-04-01,Silaing Atas,222.42677781837085,222.02557171196517,222.8398591972745
2020-05-01,Silaing Atas,223.09152068188905,222.70139924545734,223.51157960553704
2020-06-01,Silaing Atas,222.7845610378427,222.37911027753415,223.2260835508554
2020-07-01,Silaing Atas,222.8295523041789,222.39659446715353,223.23526302687938
2020-08-01,Silaing Atas,222.52109023817977,222.09514354248844,222.9243841143087
2020-09-01,Silaing Atas,222.60926035729446,222.20253843651486,223.0403276739148
2020-10-01,Silaing Atas,222.1974704808653,221.75828546786002,222.6136302200462
2020-11-01,Silaing Atas,222.38582409940537,221.95863083726186,222.8282244241886
2020-12-01,Silaing Atas,222.74844940605004,222.31054976866025,223.1695484217519
2021-01-01,Silaing Atas,223.50225261210244,223.08162754002285,223.9082741173349
2021-02-01,Silaing Atas,223.96109030539012,223.5265994720844,224.38590611133586
2021-03-01,Silaing Atas,225.22679245155354,224.8211635727129,225.6326009268963
2021-04-01,Silaing Atas,225.59423852095279,225.18520220289633,226.00552552650632
2021-05-01,Silaing Atas,225.7485332611151,225.31972330252646,226.18815293920824
2021-06-01,Silaing Atas,225.22560230338246,224.8253538857925,225.64906664082963
2021-07-01,Silaing Atas,224.92532389542572,224.52568739734104,225.34856105251794
2021-08-01,Silaing Atas,224.25857121738244,223.85438131055085,224.67120525443855
2021-09-01,Silaing Atas,223.9196883982242,223.5357770680476,224.35703352895516
2021-10-01,Silaing Atas,223.33406677327625,222.92387843323255,223.75667804145897
2021-11-01,Silaing Atas,223.47291159513102,223.03196430147574,223.899102910435
2021-12-01,Silaing Atas,223.8347920673178,223.41978785799267,224.23921546131342
2022-01-01,Silaing Atas,224.58972381794683,224.16998441965606,225.02717211039015
2022-02-01,Silaing Atas,225.1929342501939,224.76874887949904,225.57778010791236
2022-03-01,Silaing Atas,226.61141329849033,226.1882817855182,227.05182692456287
2022-04-01,Silaing Atas,226.8994272087072,226.45237429078188,227.3231759843928
2022-05-01,Silaing Atas,226.75560988255813,226.33434366326688,227.17467091586389
2022-06-01,Silaing Atas,226.48588508444922,226.05733661185337,226.9131247065125
2022-07-01,Silaing Atas,226.28914788117626,225.88713322934476,226.70599195773173
2022-08-01,Silaing Atas,225.57165379793983,225.12646991990115,225.95258502690035
2022-09-01,Silaing Atas,225.63204019939693,225.25330439143747,226.05185732057828
2022-10-01,Silaing Atas,225.6716685884272,225.2439950359859,226.05759834216053
2022-11-01,Silaing Atas,225.72975914156692,225.32148593641034,226.15014309462555
2022-12-01,Silaing Atas,226.0624504463592,225.61677260332758,226.49344457537924
2023-01-01,Silaing Atas,226.78852801967113,226.37910949478416,227.2209305497412
2023-02-01,Silaing Atas,227.50284212827165,227.09135451908728,227.8982765144466
2023-03-01,Silaing Atas,228.6998028519063,228.25092802935495,229.11272427100155
2023-04-01,Silaing Atas,229.75885837798148,229.3288085428155,230.15984476707698
2023-05-01,Silaing Atas,230.14120697342145,229.70624085018068,230.54782754695992
2023-06-01,Silaing Atas,230.47579995147382,230.07086822756762,230.8645415175619
2023-07-01,Silaing Atas,230.7155772928619,230.31151434174714,231.15248575975247
2023-08-01,Silaing Atas,230.36877896249902,229.9498681508855,230.7968637844439
2023-09-01,Silaing Atas,230.10339509874868,229.69191775579796,230.48197703169285
2023-10-01,Silaing Atas,230.06613263814884,229.61886986654918,230.44996106463736
2023-11-01,Silaing Atas,230.09695535563074,229.67584564833265,230.54701141672442
2023-12-01,Silaing Atas,230.02862601164037,229.6114767754276,230.43232177836805
2024-01-01,Silaing Atas,230.34193212766624,229.93353854110683,230.74836583758474
2024-02-01,Silaing Atas,230.78006100408254,230.34193147348168,231.16624232282376
2024-03-01,Silaing Atas,231.71694782660458,231.29945787449387,232.12007349925048
2024-04-01,Silaing Atas,231.93836829056252,231.5088416717198,232.34255856578147
2024-05-01,Silaing Atas,232.71531027725703,232.30440548997095,233.13052306593377
2024-06-01,Silaing Atas,232.5242897271577,232.0763989442146,232.93525526292015
2024-07-01,Silaing Atas,232.6814801166692,232.25791793826224,233.11180934098468
2024-08-01,Silaing Atas,232.4950235231842,232.09845467985915,232.8959530010443
2024-09-01,Silaing Atas,232.70519911481244,232.29217114955972,233.13741733694084
2024-10-01,Silaing Atas,232.41178900436702,231.9871312344134,232.84340562058654
2024-11-01,Silaing Atas,232.72246838109282,232.3052766291643,233.16685279483804
2024-12-01,Silaing Atas,233.20347345372295,232.78761862058192,233.61486585132266
2025-01-01,Silaing Atas,234.0805427878078,233.68905448755586,234.49931817649866
2025-02-01,Silaing Atas,234.66264660912856,234.24057941460768,235.08690442259626
2025-03-01,Silaing Atas,236.38406419278286,235.97207834938874,236.7685345854489
2025-04-01,Silaing Atas,237.25605235369105,236.84056930574488,237.6771655436635
2025-05-01,Silaing Atas,237.8986136340223,237.51504945287894,238.3162824719238
2025-06-01,Silaing Atas,237.8802247924233,237.47463856730116,238.26024392503544
2025-07-01,Silaing Atas,238.06821294846785,237.65373543496594,238.45994602320468
2025-08-01,Silaing Atas,237.83021354371184,237.41876133835612,238.21699786491962
2025-09-01,Silaing Atas,237.92008399784203,237.49822975892633,238.3316631256807
2025-10-01,Silaing Atas,237.7493848954308,237.3482745211631,238.17400751586993
2025-11-01,Silaing Atas,238.00775412681753,237.46861138652162,238.53857393233528
2025-12-01,Silaing Atas,238.4853033824227,237.68110696883315,239.25664475827912
2026-01-01,Silaing Atas,239.35975954128256,238.20181125700162,240.51938777130965
2026-02-01,Silaing Atas,240.08249438175955,238.37533797941828,241.67817263305506
2026-03-01,Silaing Atas,241.6089309600711,239.43180837415687,243.6797986823257
2026-04-01,Silaing Atas,242.57282708173187,239.8488689372248,245.2366344520915
2026-05-01,Silaing Atas,243.0830893150453,239.54504572784026,246.34369068519678
2026-06-01,Silaing Atas,243.23920051828472,239.1449107293158,247.1421788628171
2026-07-01,Silaing Atas,243.45456267115327,238.97501329548072,248.18102939974813
